Group ID,Customer ID,Display Name,Laptime,Lap Number,Lap Position
442006,442006,Brendan McCarty,841528,3,14
538815,538815,Tristan Mafout,855670,3,15
489352,489352,Dave Kraige,859013,3,16
263140,263140,Pieter Colignon,839580,3,17
456726,456726,Simon Jacob,850293,3,18
140495,140495,Jeremie Rioux,842487,3,19
181491,181491,Peter Raffler,850212,3,20
330317,330317,Sanjin Hasanovic,843249,3,21
540571,540571,Elizabeth McFife,864819,3,22
237517,237517,Jon P Reed,845301,3,23
200429,200429,Aleksi Aalto,835119,3,24
19266,19266,Mika Karjalainen,1869305,2,25
194283,194283,Brayden Werner,828688,4,1
284508,284508,Johnny Cullan,828727,4,2
657544,657544,Martin Kadlečík,827737,4,3
303368,303368,Julius Müller,833750,4,4
94708,94708,Martijn Joon,835753,4,5
375648,375648,Dominik Förster,839593,4,6
206473,206473,Wojciech Kruk,839235,4,7
578905,578905,Diego Williams,843964,4,8
26458,26458,Florian Kirchhofer,840600,4,9
92573,92573,Ilkka Uoti,840453,4,10
289099,289099,Carl Wahlqvist,839672,4,11
179178,179178,Nathan Bartley,860868,4,12
388478,388478,Samuel Axelrod,848307,4,13
442006,442006,Brendan McCarty,838422,4,14
538815,538815,Tristan Mafout,850327,4,15
263140,263140,Pieter Colignon,842615,4,16
456726,456726,Simon Jacob,855407,4,17
489352,489352,Dave Kraige,864091,4,18
140495,140495,Jeremie Rioux,853112,4,19
181491,181491,Peter Raffler,849513,4,20
330317,330317,Sanjin Hasanovic,849897,4,21
540571,540571,Elizabeth McFife,861644,4,22
237517,237517,Jon P Reed,847235,4,23
200429,200429,Aleksi Aalto,839471,4,24
19266,19266,Mika Karjalainen,935790,3,25
194283,194283,Brayden Werner,829652,5,1
657544,657544,Martin Kadlečík,830687,5,2
284508,284508,Johnny Cullan,865693,5,3
303368,303368,Julius Müller,840902,5,4
94708,94708,Martijn Joon,837202,5,5
375648,375648,Dominik Förster,840617,5,6
206473,206473,Wojciech Kruk,840732,5,7
578905,578905,Diego Williams,842885,5,8
26458,26458,Florian Kirchhofer,845447,5,9
289099,289099,Carl Wahlqvist,848007,5,10
442006,442006,Brendan McCarty,841846,5,11
92573,92573,Ilkka Uoti,885341,5,12
388478,388478,Samuel Axelrod,906409,5,13
263140,263140,Pieter Colignon,842182,5,14
538815,538815,Tristan Mafout,853103,5,15
179178,179178,Nathan Bartley,932283,5,16
456726,456726,Simon Jacob,850562,5,17
140495,140495,Jeremie Rioux,852229,5,18
181491,181491,Peter Raffler,851656,5,19
330317,330317,Sanjin Hasanovic,850872,5,20
489352,489352,Dave Kraige,869911,5,21
237517,237517,Jon P Reed,854889,5,22
200429,200429,Aleksi Aalto,849711,5,23
540571,540571,Elizabeth McFife,882327,5,24
19266,19266,Mika Karjalainen,853072,4,25
194283,194283,Brayden Werner,830379,6,1
657544,657544,Martin Kadlečík,834185,6,2
284508,284508,Johnny Cullan,831739,6,3
303368,303368,Julius Müller,835588,6,4
94708,94708,Martijn Joon,838187,6,5
375648,375648,Dominik Förster,838745,6,6
206473,206473,Wojciech Kruk,843080,6,7
578905,578905,Diego Williams,837280,6,8
26458,26458,Florian Kirchhofer,839556,6,9
289099,289099,Carl Wahlqvist,840123,6,10
442006,442006,Brendan McCarty,842274,6,11
263140,263140,Pieter Colignon,844646,6,12
179178,179178,Nathan Bartley,845339,6,13
538815,538815,Tristan Mafout,859668,6,14
456726,456726,Simon Jacob,849140,6,15
181491,181491,Peter Raffler,850930,6,16
330317,330317,Sanjin Hasanovic,853237,6,17
140495,140495,Jeremie Rioux,863751,6,18
489352,489352,Dave Kraige,863115,6,19
237517,237517,Jon P Reed,847021,6,20
200429,200429,Aleksi Aalto,851031,6,21
388478,388478,Samuel Axelrod,953578,6,22
92573,92573,Ilkka Uoti,994552,6,23
540571,540571,Elizabeth McFife,860172,6,24
19266,19266,Mika Karjalainen,850360,5,25
194283,194283,Brayden Werner,830676,7,1
657544,657544,Martin Kadlečík,830849,7,2
284508,284508,Johnny Cullan,834389,7,3
303368,303368,Julius Müller,834395,7,4
94708,94708,Martijn Joon,839921,7,5
375648,375648,Dominik Förster,841338,7,6
206473,206473,Wojciech Kruk,846539,7,7
578905,578905,Diego Williams,847248,7,8
26458,26458,Florian Kirchhofer,843461,7,9
289099,289099,Carl Wahlqvist,842831,7,10
442006,442006,Brendan McCarty,845651,7,11
263140,263140,Pieter Colignon,840459,7,12
179178,179178,Nathan Bartley,841101,7,13
538815,538815,Tristan Mafout,850325,7,14
456726,456726,Simon Jacob,850684,7,15
181491,181491,Peter Raffler,848691,7,16
330317,330317,Sanjin Hasanovic,846690,7,17
140495,140495,Jeremie Rioux,843795,7,18
489352,489352,Dave Kraige,853505,7,19
237517,237517,Jon P Reed,846595,7,20
200429,200429,Aleksi Aalto,840826,7,21
388478,388478,Samuel Axelrod,844866,7,22
92573,92573,Ilkka Uoti,851749,7,23
540571,540571,Elizabeth McFife,858612,7,24
19266,19266,Mika Karjalainen,851867,6,25
194283,194283,Brayden Werner,831336,8,1
657544,657544,Martin Kadlečík,831629,8,2
284508,284508,Johnny Cullan,834729,8,3
303368,303368,Julius Müller,834352,8,4
94708,94708,Martijn Joon,842998,8,5
375648,375648,Dominik Förster,845765,8,6
206473,206473,Wojciech Kruk,843375,8,7
578905,578905,Diego Williams,843514,8,8
26458,26458,Florian Kirchhofer,845077,8,9
289099,289099,Carl Wahlqvist,842874,8,10
442006,442006,Brendan McCarty,843932,8,11
263140,263140,Pieter Colignon,842637,8,12
179178,179178,Nathan Bartley,837915,8,13
538815,538815,Tristan Mafout,850555,8,14
456726,456726,Simon Jacob,846314,8,15
181491,181491,Peter Raffler,845378,8,16
140495,140495,Jeremie Rioux,851778,8,17
330317,330317,Sanjin Hasanovic,857748,8,18
489352,489352,Dave Kraige,856254,8,19
237517,237517,Jon P Reed,853255,8,20
200429,200429,Aleksi Aalto,843673,8,21
388478,388478,Samuel Axelrod,845484,8,22
92573,92573,Ilkka Uoti,844329,8,23
540571,540571,Elizabeth McFife,864595,8,24
19266,19266,Mika Karjalainen,854704,7,25
194283,194283,Brayden Werner,831813,9,1
657544,657544,Martin Kadlečík,833577,9,2
284508,284508,Johnny Cullan,835729,9,3
303368,303368,Julius Müller,836177,9,4
94708,94708,Martijn Joon,844156,9,5
375648,375648,Dominik Förster,842176,9,6
578905,578905,Diego Williams,841863,9,7
26458,26458,Florian Kirchhofer,842037,9,8
206473,206473,Wojciech Kruk,897283,9,9
442006,442006,Brendan McCarty,845342,9,10
289099,289099,Carl Wahlqvist,882278,9,11
263140,263140,Pieter Colignon,841402,9,12
179178,179178,Nathan Bartley,840102,9,13
538815,538815,Tristan Mafout,856378,9,14
456726,456726,Simon Jacob,855735,9,15
181491,181491,Peter Raffler,852734,9,16
140495,140495,Jeremie Rioux,843706,9,17
330317,330317,Sanjin Hasanovic,842353,9,18
237517,237517,Jon P Reed,853314,9,19
200429,200429,Aleksi Aalto,852450,9,20
489352,489352,Dave Kraige,872525,9,21
388478,388478,Samuel Axelrod,856720,9,22
92573,92573,Ilkka Uoti,854865,9,23
540571,540571,Elizabeth McFife,859468,9,24
19266,19266,Mika Karjalainen,850540,8,25
194283,194283,Brayden Werner,832110,10,1
657544,657544,Martin Kadlečík,832072,10,2
284508,284508,Johnny Cullan,834708,10,3
303368,303368,Julius Müller,838246,10,4
94708,94708,Martijn Joon,840154,10,5
375648,375648,Dominik Förster,843363,10,6
578905,578905,Diego Williams,844901,10,7
26458,26458,Florian Kirchhofer,844053,10,8
442006,442006,Brendan McCarty,854173,10,9
206473,206473,Wojciech Kruk,865002,10,10
289099,289099,Carl Wahlqvist,848164,10,11
263140,263140,Pieter Colignon,842657,10,12
179178,179178,Nathan Bartley,840499,10,13
538815,538815,Tristan Mafout,854464,10,14
181491,181491,Peter Raffler,854043,10,15
456726,456726,Simon Jacob,862592,10,16
140495,140495,Jeremie Rioux,863530,10,17
330317,330317,Sanjin Hasanovic,864916,10,18
200429,200429,Aleksi Aalto,844433,10,19
237517,237517,Jon P Reed,857553,10,20
489352,489352,Dave Kraige,858543,10,21
388478,388478,Samuel Axelrod,858369,10,22
92573,92573,Ilkka Uoti,856900,10,23
540571,540571,Elizabeth McFife,859181,10,24
19266,19266,Mika Karjalainen,854427,9,25
194283,194283,Brayden Werner,833278,11,1
657544,657544,Martin Kadlečík,833774,11,2
284508,284508,Johnny Cullan,835692,11,3
303368,303368,Julius Müller,839057,11,4
94708,94708,Martijn Joon,842170,11,5
375648,375648,Dominik Förster,842853,11,6
578905,578905,Diego Williams,842881,11,7
26458,26458,Florian Kirchhofer,843359,11,8
442006,442006,Brendan McCarty,843289,11,9
206473,206473,Wojciech Kruk,849571,11,10
289099,289099,Carl Wahlqvist,848280,11,11
263140,263140,Pieter Colignon,843220,11,12
179178,179178,Nathan Bartley,845870,11,13
181491,181491,Peter Raffler,845560,11,14
538815,538815,Tristan Mafout,860882,11,15
456726,456726,Simon Jacob,853040,11,16
330317,330317,Sanjin Hasanovic,848526,11,17
200429,200429,Aleksi Aalto,839561,11,18
237517,237517,Jon P Reed,850567,11,19
489352,489352,Dave Kraige,856533,11,20
388478,388478,Samuel Axelrod,855918,11,21
92573,92573,Ilkka Uoti,856092,11,22
540571,540571,Elizabeth McFife,865220,11,23
140495,140495,Jeremie Rioux,985195,11,24
19266,19266,Mika Karjalainen,851664,10,25
194283,194283,Brayden Werner,833046,12,1
657544,657544,Martin Kadlečík,834058,12,2
284508,284508,Johnny Cullan,837399,12,3
303368,303368,Julius Müller,836688,12,4
94708,94708,Martijn Joon,840361,12,5
375648,375648,Dominik Förster,844215,12,6
578905,578905,Diego Williams,847025,12,7
26458,26458,Florian Kirchhofer,845731,12,8
442006,442006,Brendan McCarty,845914,12,9
206473,206473,Wojciech Kruk,845854,12,10
289099,289099,Carl Wahlqvist,846237,12,11
263140,263140,Pieter Colignon,841719,12,12
179178,179178,Nathan Bartley,840656,12,13
181491,181491,Peter Raffler,846676,12,14
538815,538815,Tristan Mafout,855383,12,15
456726,456726,Simon Jacob,853426,12,16
330317,330317,Sanjin Hasanovic,851852,12,17
200429,200429,Aleksi Aalto,845061,12,18
237517,237517,Jon P Reed,851905,12,19
489352,489352,Dave Kraige,865261,12,20
92573,92573,Ilkka Uoti,859760,12,21
388478,388478,Samuel Axelrod,897432,12,22
540571,540571,Elizabeth McFife,861655,12,23
140495,140495,Jeremie Rioux,852939,12,24
19266,19266,Mika Karjalainen,851300,11,25
194283,194283,Brayden Werner,832784,13,1
657544,657544,Martin Kadlečík,834212,13,2
284508,284508,Johnny Cullan,834749,13,3
303368,303368,Julius Müller,840893,13,4
94708,94708,Martijn Joon,842079,13,5
375648,375648,Dominik Förster,843106,13,6
26458,26458,Florian Kirchhofer,841373,13,7
578905,578905,Diego Williams,854799,13,8
442006,442006,Brendan McCarty,851446,13,9
206473,206473,Wojciech Kruk,848531,13,10
289099,289099,Carl Wahlqvist,847032,13,11
263140,263140,Pieter Colignon,845485,13,12
179178,179178,Nathan Bartley,842432,13,13
181491,181491,Peter Raffler,847322,13,14
456726,456726,Simon Jacob,853028,13,15
330317,330317,Sanjin Hasanovic,855001,13,16
538815,538815,Tristan Mafout,863699,13,17
200429,200429,Aleksi Aalto,850734,13,18
237517,237517,Jon P Reed,858874,13,19
92573,92573,Ilkka Uoti,851247,13,20
489352,489352,Dave Kraige,866804,13,21
388478,388478,Samuel Axelrod,842952,13,22
140495,140495,Jeremie Rioux,849491,13,23
540571,540571,Elizabeth McFife,870036,13,24
19266,19266,Mika Karjalainen,851357,12,25
194283,194283,Brayden Werner,833299,14,1
657544,657544,Martin Kadlečík,834540,14,2
284508,284508,Johnny Cullan,833579,14,3
303368,303368,Julius Müller,837814,14,4
94708,94708,Martijn Joon,842276,14,5
375648,375648,Dominik Förster,844943,14,6
26458,26458,Florian Kirchhofer,845381,14,7
578905,578905,Diego Williams,849431,14,8
442006,442006,Brendan McCarty,846584,14,9
289099,289099,Carl Wahlqvist,844236,14,10
206473,206473,Wojciech Kruk,854945,14,11
263140,263140,Pieter Colignon,851243,14,12
179178,179178,Nathan Bartley,850593,14,13
181491,181491,Peter Raffler,852224,14,14
456726,456726,Simon Jacob,860355,14,15
200429,200429,Aleksi Aalto,855204,14,16
330317,330317,Sanjin Hasanovic,863220,14,17
538815,538815,Tristan Mafout,869428,14,18
237517,237517,Jon P Reed,853909,14,19
92573,92573,Ilkka Uoti,845071,14,20
489352,489352,Dave Kraige,850963,14,21
388478,388478,Samuel Axelrod,846155,14,22
140495,140495,Jeremie Rioux,847728,14,23
19266,19266,Mika Karjalainen,854279,13,25
540571,540571,Elizabeth McFife,923426,14,24
194283,194283,Brayden Werner,832863,15,1
657544,657544,Martin Kadlečík,836208,15,2
284508,284508,Johnny Cullan,834975,15,3
303368,303368,Julius Müller,838604,15,4
94708,94708,Martijn Joon,841224,15,5
375648,375648,Dominik Förster,843069,15,6
26458,26458,Florian Kirchhofer,844499,15,7
578905,578905,Diego Williams,847145,15,8
442006,442006,Brendan McCarty,844257,15,9
289099,289099,Carl Wahlqvist,842090,15,10
206473,206473,Wojciech Kruk,844327,15,11
179178,179178,Nathan Bartley,848959,15,12
263140,263140,Pieter Colignon,854258,15,13
181491,181491,Peter Raffler,848612,15,14
330317,330317,Sanjin Hasanovic,858846,15,15
456726,456726,Simon Jacob,885646,15,16
237517,237517,Jon P Reed,857582,15,17
92573,92573,Ilkka Uoti,849890,15,18
538815,538815,Tristan Mafout,910560,15,19
489352,489352,Dave Kraige,859322,15,20
388478,388478,Samuel Axelrod,856976,15,21
140495,140495,Jeremie Rioux,844800,15,22
200429,200429,Aleksi Aalto,1009449,15,23
19266,19266,Mika Karjalainen,856212,14,25
540571,540571,Elizabeth McFife,967388,15,24
194283,194283,Brayden Werner,834909,16,1
657544,657544,Martin Kadlečík,833919,16,2
284508,284508,Johnny Cullan,836576,16,3
303368,303368,Julius Müller,870375,16,4
94708,94708,Martijn Joon,843848,16,5
375648,375648,Dominik Förster,843683,16,6
26458,26458,Florian Kirchhofer,849963,16,7
578905,578905,Diego Williams,844518,16,8
442006,442006,Brendan McCarty,847587,16,9
289099,289099,Carl Wahlqvist,845079,16,10
206473,206473,Wojciech Kruk,851978,16,11
179178,179178,Nathan Bartley,840068,16,12
263140,263140,Pieter Colignon,841330,16,13
181491,181491,Peter Raffler,849096,16,14
330317,330317,Sanjin Hasanovic,847932,16,15
456726,456726,Simon Jacob,852588,16,16
237517,237517,Jon P Reed,851423,16,17
92573,92573,Ilkka Uoti,851007,16,18
538815,538815,Tristan Mafout,859182,16,19
489352,489352,Dave Kraige,854986,16,20
388478,388478,Samuel Axelrod,855777,16,21
140495,140495,Jeremie Rioux,844965,16,22
200429,200429,Aleksi Aalto,851838,16,23
19266,19266,Mika Karjalainen,855292,15,25
194283,194283,Brayden Werner,834245,17,1
540571,540571,Elizabeth McFife,884925,16,24
657544,657544,Martin Kadlečík,836731,17,2
284508,284508,Johnny Cullan,836108,17,3
303368,303368,Julius Müller,841677,17,4
94708,94708,Martijn Joon,840757,17,5
375648,375648,Dominik Förster,845894,17,6
26458,26458,Florian Kirchhofer,848023,17,7
578905,578905,Diego Williams,849271,17,8
442006,442006,Brendan McCarty,845505,17,9
289099,289099,Carl Wahlqvist,843919,17,10
206473,206473,Wojciech Kruk,848032,17,11
179178,179178,Nathan Bartley,841532,17,12
263140,263140,Pieter Colignon,841239,17,13
181491,181491,Peter Raffler,849216,17,14
330317,330317,Sanjin Hasanovic,850336,17,15
456726,456726,Simon Jacob,856984,17,16
237517,237517,Jon P Reed,851861,17,17
92573,92573,Ilkka Uoti,849096,17,18
538815,538815,Tristan Mafout,860296,17,19
489352,489352,Dave Kraige,861242,17,20
388478,388478,Samuel Axelrod,858611,17,21
140495,140495,Jeremie Rioux,850097,17,22
200429,200429,Aleksi Aalto,845348,17,23
19266,19266,Mika Karjalainen,854217,16,25
194283,194283,Brayden Werner,834006,18,1
657544,657544,Martin Kadlečík,835710,18,2
284508,284508,Johnny Cullan,836322,18,3
540571,540571,Elizabeth McFife,901236,17,24
303368,303368,Julius Müller,840503,18,4
94708,94708,Martijn Joon,844255,18,5
375648,375648,Dominik Förster,847361,18,6
26458,26458,Florian Kirchhofer,845409,18,7
578905,578905,Diego Williams,858876,18,8
442006,442006,Brendan McCarty,844274,18,9
289099,289099,Carl Wahlqvist,846346,18,10
206473,206473,Wojciech Kruk,846995,18,11
179178,179178,Nathan Bartley,842579,18,12
263140,263140,Pieter Colignon,841335,18,13
181491,181491,Peter Raffler,846781,18,14
330317,330317,Sanjin Hasanovic,848597,18,15
456726,456726,Simon Jacob,853522,18,16
237517,237517,Jon P Reed,854394,18,17
92573,92573,Ilkka Uoti,847879,18,18
538815,538815,Tristan Mafout,859227,18,19
388478,388478,Samuel Axelrod,854211,18,20
140495,140495,Jeremie Rioux,852944,18,21
489352,489352,Dave Kraige,871128,18,22
200429,200429,Aleksi Aalto,845674,18,23
19266,19266,Mika Karjalainen,852731,17,25
194283,194283,Brayden Werner,836483,19,1
657544,657544,Martin Kadlečík,836658,19,2
284508,284508,Johnny Cullan,838814,19,3
540571,540571,Elizabeth McFife,862300,18,24
303368,303368,Julius Müller,843113,19,4
94708,94708,Martijn Joon,842318,19,5
375648,375648,Dominik Förster,846066,19,6
26458,26458,Florian Kirchhofer,848835,19,7
578905,578905,Diego Williams,857289,19,8
442006,442006,Brendan McCarty,844852,19,9
289099,289099,Carl Wahlqvist,845302,19,10
179178,179178,Nathan Bartley,842625,19,11
263140,263140,Pieter Colignon,843596,19,12
206473,206473,Wojciech Kruk,862538,19,13
181491,181491,Peter Raffler,855332,19,14
330317,330317,Sanjin Hasanovic,855957,19,15
456726,456726,Simon Jacob,855790,19,16
237517,237517,Jon P Reed,854430,19,17
92573,92573,Ilkka Uoti,854336,19,18
388478,388478,Samuel Axelrod,857543,19,19
538815,538815,Tristan Mafout,871299,19,20
140495,140495,Jeremie Rioux,867435,19,21
489352,489352,Dave Kraige,861579,19,22
200429,200429,Aleksi Aalto,848885,19,23
19266,19266,Mika Karjalainen,853390,18,25
194283,194283,Brayden Werner,835953,20,1
657544,657544,Martin Kadlečík,836572,20,2
284508,284508,Johnny Cullan,838313,20,3
540571,540571,Elizabeth McFife,863922,19,24
303368,303368,Julius Müller,842041,20,4
94708,94708,Martijn Joon,856823,20,5
375648,375648,Dominik Förster,843264,20,6
26458,26458,Florian Kirchhofer,848368,20,7
578905,578905,Diego Williams,854733,20,8
442006,442006,Brendan McCarty,847487,20,9
289099,289099,Carl Wahlqvist,846742,20,10
263140,263140,Pieter Colignon,865914,20,11
206473,206473,Wojciech Kruk,862610,20,12
181491,181491,Peter Raffler,849572,20,13
330317,330317,Sanjin Hasanovic,860316,20,14
456726,456726,Simon Jacob,853308,20,15
237517,237517,Jon P Reed,858082,20,16
92573,92573,Ilkka Uoti,856177,20,17
388478,388478,Samuel Axelrod,853197,20,18
140495,140495,Jeremie Rioux,844289,20,19
538815,538815,Tristan Mafout,859171,20,20
489352,489352,Dave Kraige,856672,20,21
200429,200429,Aleksi Aalto,846504,20,22
19266,19266,Mika Karjalainen,849692,19,25
179178,179178,Nathan Bartley,-1,20,23
